SA2_MAINCODE_2011,SA2_NAME_2011,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
601051030,New Town,62610,Glenorchy,0.0075203,Good,Good,1
601051030,New Town,62810,Hobart,0.9924797,Good,Good,0
601051031,Sandy Bay,62810,Hobart,1,Good,Good,0
601051032,South Hobart - Fern Tree,63610,Kingborough,0.0055705,Good,Good,1
601051032,South Hobart - Fern Tree,62810,Hobart,0.9944295,Good,Good,0
601051033,West Hobart,62810,Hobart,1,Good,Good,0
601061034,Dodges Ferry - Lewisham,64810,Sorell,1,Good,Good,0
601061035,Sorell - Richmond,62410,Glamorgan-Spring Bay,0.0003897,Good,Good,1
601061035,Sorell - Richmond,61410,Clarence,0.2133934,Good,Good,0
601061035,Sorell - Richmond,64810,Sorell,0.7862169,Good,Good,0
602011036,Invermay,64010,Launceston,1,Good,Good,0
602011037,Kings Meadows - Punchbowl,64010,Launceston,1,Good,Good,0
602011038,Launceston,64010,Launceston,1,Good,Good,0
602011039,Legana,65810,West Tamar,1,Good,Good,0
602011040,Mowbray,64010,Launceston,1,Good,Good,0
602011041,Newnham - Mayfield,64010,Launceston,1,Good,Good,0
602011042,Newstead,64010,Launceston,1,Good,Good,0
602011043,Norwood (Tas.),64010,Launceston,1,Good,Good,0
602011044,Prospect Vale - Blackstone,64210,Meander Valley,1,Good,Good,0
602011045,Ravenswood,64010,Launceston,1,Good,Good,0
602011046,Riverside,65810,West Tamar,1,Good,Good,0
602011047,South Launceston,64010,Launceston,1,Good,Good,0
602011048,Summerhill - Prospect,64010,Launceston,1,Good,Good,0
602011049,Trevallyn,64010,Launceston,0.4094979,Good,Good,0
602011049,Trevallyn,65810,West Tamar,0.5905021,Good,Good,0
602011050,Waverley - St Leonards,64010,Launceston,1,Good,Good,0
602011051,West Launceston,64010,Launceston,1,Good,Good,0
602011052,Youngtown - Relbia,64010,Launceston,1,Good,Good,0
602021053,Beauty Point - Beaconsfield,65810,West Tamar,1,Good,Good,0
602021054,Deloraine,64210,Meander Valley,1,Good,Good,0
602021055,Grindelwald - Lanena,65810,West Tamar,1,Good,Good,0
602021056,Hadspen - Carrick,64210,Meander Valley,1,Good,Good,0
602021057,Westbury,65810,West Tamar,0.0103968,Good,Good,0
602021057,Westbury,64610,Northern Midlands,0.0263711,Good,Good,0
602021057,Westbury,64210,Meander Valley,0.9632321,Good,Good,0
602031058,Dilston - Lilydale,64610,Northern Midlands,0.0038012,Good,Good,1
602031058,Dilston - Lilydale,61810,Dorset,0.0063362,Good,Good,1
602031058,Dilston - Lilydale,64010,Launceston,0.9898625,Good,Good,0
602031059,George Town,64010,Launceston,0.0081939,Good,Good,1
602031059,George Town,62210,George Town,0.9918061,Good,Good,0
602031060,Longford,64610,Northern Midlands,1,Good,Good,0
602031061,Northern Midlands,64610,Northern Midlands,1,Good,Good,0
602031062,Perth - Evandale,64610,Northern Midlands,1,Good,Good,0
602031063,Scottsdale - Bridport,64010,Launceston,0.0010655,Good,Good,1
602031063,Scottsdale - Bridport,60210,Break O'Day,0.0018636,Good,Good,1
602031063,Scottsdale - Bridport,62010,Flinders (Tas.),0.0930046,Poor,Good,0
602031063,Scottsdale - Bridport,61810,Dorset,0.9040663,Good,Good,0
602031064,St Helens - Scamander,60210,Break O'Day,1,Good,Good,0
603011065,Central Highlands,65010,Southern Midlands,0.0013671,Good,Good,1
603011065,Central Highlands,61010,Central Highlands (Tas.),0.9986329,Good,Good,0
603011066,Derwent Valley,61010,Central Highlands (Tas.),0.0302626,Good,Good,0
603011066,Derwent Valley,61510,Derwent Valley,0.9697374,Good,Good,0
603011067,Southern Midlands,62410,Glamorgan-Spring Bay,0.003788,Good,Good,1
603011067,Southern Midlands,65010,Southern Midlands,0.996212,Good,Good,0
603011068,Wilderness - East,61010,Central Highlands (Tas.),1.00E-07,Good,Good,1
603011068,Wilderness - East,63010,Huon Valley,2.10E-06,Good,Good,1
603011068,Wilderness - East,61510,Derwent Valley,0.9999979,Good,Good,0
603021069,Bruny Island - Kettering,63010,Huon Valley,0.0010802,Good,Good,1
603021069,Bruny Island - Kettering,63610,Kingborough,0.9989198,Good,Good,0
603021070,Cygnet,63010,Huon Valley,1,Good,Good,0
603021071,Geeveston - Dover,63010,Huon Valley,1,Good,Good,0
603021072,Huonville - Franklin,63010,Huon Valley,1,Good,Good,0
603031073,Forestier - Tasman,65210,Tasman,1,Good,Good,0
603031074,Triabunna - Bicheno,62410,Glamorgan-Spring Bay,1,Good,Good,0
604011075,Acton - Upper Burnie,60610,Burnie,1,Good,Good,0
604011076,Burnie - Ulverstone Region,60610,Burnie,0.475892,Good,Good,0
604011076,Burnie - Ulverstone Region,60810,Central Coast (Tas.),0.524108,Good,Good,0
604011077,Burnie - Wivenhoe,60610,Burnie,1,Good,Good,0
604011078,Parklands - Camdale,60610,Burnie,1,Good,Good,0
604011079,Penguin - Sulphur Creek,60810,Central Coast (Tas.),1,Good,Good,0
604011080,Romaine - Havenview,60610,Burnie,1,Good,Good,0
604011081,Somerset,65410,Waratah-Wynyard,1,Good,Good,0
604011082,Ulverstone,60810,Central Coast (Tas.),1,Good,Good,0
604011083,West Ulverstone,60810,Central Coast (Tas.),1,Good,Good,0
604011084,Wynyard,65410,Waratah-Wynyard,1,Good,Good,0
604021085,Devonport,61610,Devonport,1,Good,Good,0
604021086,East Devonport,63810,Latrobe (Tas.),0.0061199,Good,Good,1
604021086,East Devonport,61610,Devonport,0.9938801,Good,Good,0
604021087,Latrobe,61610,Devonport,0.0007144,Good,Good,1
604021087,Latrobe,63810,Latrobe (Tas.),0.9992856,Good,Good,0
604021088,Miandetta - Don,61610,Devonport,1,Good,Good,0
604021089,Port Sorell,63810,Latrobe (Tas.),1,Good,Good,0
604021090,Quoiba - Spreyton,63810,Latrobe (Tas.),0.1951673,Good,Good,0
604021090,Quoiba - Spreyton,61610,Devonport,0.8048327,Good,Good,0
604021091,Sheffield - Railton,63810,Latrobe (Tas.),0.0026281,Good,Good,1
604021091,Sheffield - Railton,63210,Kentish,0.9973719,Good,Good,0
604021092,Turners Beach - Forth,63210,Kentish,0.0039553,Good,Good,1
604021092,Turners Beach - Forth,61610,Devonport,0.1156189,Good,Good,0
604021092,Turners Beach - Forth,60810,Central Coast (Tas.),0.8804258,Good,Good,0
604031093,King Island,63410,King Island,1,Good,Good,0
604031094,North West,61210,Circular Head,1,Good,Good,0
604031095,Smithton,61210,Circular Head,1,Good,Good,0
604031096,Waratah,65410,Waratah-Wynyard,1,Good,Good,0
604031097,West Coast (Tas.),65610,West Coast,1,Good,Good,0
604031098,Wilderness - West,65610,West Coast,1,Good,Good,0
697979799,Migratory - Offshore - Shipping (Tas.),69799,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
699999499,No usual address (Tas.),69499,No usual address (Tas.),1,Good,Good,0
701011001,Darwin Airport,71000,Darwin,1,Good,Good,0
701011002,Darwin City,71150,Darwin Waterfront Precinct,0.0467279,Poor,Good,0
701011002,Darwin City,71000,Darwin,0.9532721,Good,Good,0
701011003,East Point,71000,Darwin,1,Good,Good,0
701011004,Fannie Bay - The Gardens,71000,Darwin,1,Good,Good,0
701011005,Larrakeyah,71000,Darwin,1,Good,Good,0
701011006,Ludmilla - The Narrows,71000,Darwin,1,Good,Good,0
701011007,Parap,71000,Darwin,1,Good,Good,0
701011008,Stuart Park,71000,Darwin,1,Good,Good,0
701011009,Woolner - Bayview - Winnellie,71000,Darwin,1,Good,Good,0
701021010,Alawa,71000,Darwin,1,Good,Good,0
701021011,Anula,71000,Darwin,1,Good,Good,0
701021012,Berrimah,72300,Litchfield,0.1824737,Good,Good,0
701021012,Berrimah,79399,Unincorporated NT,0.2938275,Poor,Good,0
701021012,Berrimah,71000,Darwin,0.5236988,Good,Good,0
701021013,Brinkin - Nakara,71000,Darwin,1,Good,Good,0
701021014,Buffalo Creek,71000,Darwin,1,Good,Good,0
701021015,Charles Darwin,71000,Darwin,1,Good,Good,0
701021016,Coconut Grove,71000,Darwin,1,Good,Good,0
701021017,East Arm,79399,Unincorporated NT,1,Poor,Good,0
701021018,Jingili,71000,Darwin,1,Good,Good,0
701021019,Karama,71000,Darwin,1,Good,Good,0
701021020,Leanyer,71000,Darwin,1,Good,Good,0
701021021,Lyons (NT),71000,Darwin,1,Good,Good,0
701021022,Malak - Marrara,71000,Darwin,1,Good,Good,0
701021023,Millner,71000,Darwin,1,Good,Good,0
701021024,Moil,71000,Darwin,1,Good,Good,0
701021025,Nightcliff,71000,Darwin,1,Good,Good,0
701021026,Rapid Creek,71000,Darwin,1,Good,Good,0
701021027,Tiwi,71000,Darwin,1,Good,Good,0
701021028,Wagaman,71000,Darwin,1,Good,Good,0
701021029,Wanguri,71000,Darwin,1,Good,Good,0
701021030,Wulagi,71000,Darwin,1,Good,Good,0
701031031,Howard Springs,72800,Palmerston,0.0188467,Good,Good,0
701031031,Howard Springs,72300,Litchfield,0.9811533,Good,Good,0
701031032,Humpty Doo,72300,Litchfield,1,Good,Good,0
701031033,Koolpinyah,72300,Litchfield,1,Good,Good,0
701031034,Virginia,72300,Litchfield,1,Good,Good,0
701031035,Weddell,72300,Litchfield,1,Good,Good,0
701041036,Bakewell,72800,Palmerston,1,Good,Good,0
701041037,Driver,72800,Palmerston,1,Good,Good,0
701041038,Durack - Marlow Lagoon,72800,Palmerston,1,Good,Good,0
701041039,Gray,72800,Palmerston,1,Good,Good,0
701041040,Moulden,72800,Palmerston,1,Good,Good,0
701041041,Palmerston - North,72800,Palmerston,1,Good,Good,0
701041042,Palmerston - South,72800,Palmerston,1,Good,Good,0
701041043,Rosebery - Bellamack,72800,Palmerston,1,Good,Good,0
701041044,Woodroffe,72800,Palmerston,1,Good,Good,0
702011045,Charles,70200,Alice Springs,1,Good,Good,0
702011046,East Side,70200,Alice Springs,1,Good,Good,0
702011047,Flynn (NT),70200,Alice Springs,1,Good,Good,0
702011048,Larapinta,70200,Alice Springs,1,Good,Good,0
702011049,Mount Johns,70200,Alice Springs,1,Good,Good,0
702011050,Petermann - Simpson,79399,Unincorporated NT,0.3536368,Poor,Good,0
702011050,Petermann - Simpson,72330,MacDonnell,0.6463632,Poor,Good,0
702011051,Ross,70200,Alice Springs,1,Good,Good,0
702011052,Sandover - Plenty,70620,Central Desert,0.1554087,Poor,Good,0
702011052,Sandover - Plenty,70420,Barkly,0.1997692,Good,Good,0
702011052,Sandover - Plenty,72330,MacDonnell,0.644822,Poor,Good,0
702011053,Tanami,70620,Central Desert,0.1597634,Poor,Good,0
702011053,Tanami,72330,MacDonnell,0.8402366,Poor,Good,0
702011054,Yuendumu - Anmatjere,70620,Central Desert,1,Poor,Good,0
702021055,Barkly,70420,Barkly,1,Good,Good,0
702021056,Tennant Creek,70420,Barkly,1,Good,Good,0
702031057,Alligator,70540,Belyuen,0.043982,Poor,Good,0
702031057,Alligator,74560,Wagait,0.0891867,Poor,Good,0
702031057,Alligator,79399,Unincorporated NT,0.255941,Poor,Good,0
702031057,Alligator,70700,Coomalie,0.2692394,Poor,Good,0
702031057,Alligator,74660,West Arnhem,0.3416509,Acceptable,Good,0
702031058,Daly,79399,Unincorporated NT,0.1049973,Poor,Good,0
702031058,Daly,74680,West Daly,0.2595474,Acceptable,Good,0
702031058,Daly,74550,Victoria Daly,0.6354552,Poor,Good,0
702031059,Thamarrurr,74680,West Daly,1,Acceptable,Good,0
702031060,Tiwi Islands,,,2.50E-06,Acceptable,Good,4
702031060,Tiwi Islands,74050,Tiwi Islands,0.9999975,Good,Good,0
702031061,West Arnhem,74660,West Arnhem,1,Acceptable,Good,0
702041062,Anindilyakwa,79399,Unincorporated NT,0.1674837,Poor,Good,0
702041062,Anindilyakwa,71300,East Arnhem,0.8325163,Good,Good,0
702041063,East Arnhem,,,2.00E-07,Acceptable,Good,4
702041063,East Arnhem,71300,East Arnhem,0.9999998,Good,Good,0
702041064,Nhulunbuy,79399,Unincorporated NT,1,Poor,Good,0
702051065,Elsey,73600,Roper Gulf,1,Good,Good,0
702051066,Gulf,73600,Roper Gulf,1,Good,Good,0
702051067,Katherine,73600,Roper Gulf,0.0026001,Good,Good,1
702051067,Katherine,72200,Katherine,0.9973999,Good,Good,0
702051068,Victoria River,70620,Central Desert,0.2802474,Poor,Good,0
702051068,Victoria River,74550,Victoria Daly,0.7197526,Poor,Good,0
797979799,Migratory - Offshore - Shipping (NT),79799,Migratory - Offshore - Shipping (NT),1,Good,Good,0
799999499,No usual address (NT),79499,No usual address (NT),1,Good,Good,0
801011001,Aranda,89399,Unincorporated ACT,1,Good,Good,0
801011002,Belconnen,89399,Unincorporated ACT,1,Good,Good,0
801011003,Bruce,89399,Unincorporated ACT,1,Good,Good,0
801011004,Charnwood,89399,Unincorporated ACT,1,Good,Good,0
801011005,Cook,89399,Unincorporated ACT,1,Good,Good,0
801011006,Dunlop,89399,Unincorporated ACT,1,Good,Good,0
801011007,Evatt,89399,Unincorporated ACT,1,Good,Good,0
801011008,Florey,89399,Unincorporated ACT,1,Good,Good,0
801011009,Flynn (ACT),89399,Unincorporated ACT,1,Good,Good,0
801011010,Fraser,89399,Unincorporated ACT,1,Good,Good,0
801011011,Giralang,89399,Unincorporated ACT,1,Good,Good,0
801011012,Gooromon,89399,Unincorporated ACT,1,Good,Good,0
801011013,Hawker,89399,Unincorporated ACT,1,Good,Good,0
801011014,Higgins,89399,Unincorporated ACT,1,Good,Good,0
801011015,Holt,89399,Unincorporated ACT,1,Good,Good,0
801011016,Kaleen,89399,Unincorporated ACT,1,Good,Good,0
801011017,Latham,89399,Unincorporated ACT,1,Good,Good,0
801011018,Lawson,89399,Unincorporated ACT,1,Good,Good,0
801011019,Macgregor (ACT),89399,Unincorporated ACT,1,Good,Good,0
801011020,Macquarie,89399,Unincorporated ACT,1,Good,Good,0
801011021,McKellar,89399,Unincorporated ACT,1,Good,Good,0
801011022,Melba,89399,Unincorporated ACT,1,Good,Good,0
801011023,Page,89399,Unincorporated ACT,1,Good,Good,0
801011024,Scullin,89399,Unincorporated ACT,1,Good,Good,0
801011025,Spence,89399,Unincorporated ACT,1,Good,Good,0
801011026,Weetangera,89399,Unincorporated ACT,1,Good,Good,0
801021027,ACT - South West,89399,Unincorporated ACT,1,Good,Good,0
801021028,Molonglo,89399,Unincorporated ACT,1,Good,Good,0
801021029,Namadgi,89399,Unincorporated ACT,1,Good,Good,0
801031030,ACT - East,89399,Unincorporated ACT,1,Good,Good,0
801031031,Hume,89399,Unincorporated ACT,1,Good,Good,0
801031032,Kowen,89399,Unincorporated ACT,1,Good,Good,0
801031033,Majura,89399,Unincorporated ACT,1,Good,Good,0
801041034,Amaroo,89399,Unincorporated ACT,1,Good,Good,0
801041035,Bonner,89399,Unincorporated ACT,1,Good,Good,0
801041036,Casey,89399,Unincorporated ACT,1,Good,Good,0
801041037,Crace,89399,Unincorporated ACT,1,Good,Good,0
801041038,Forde,89399,Unincorporated ACT,1,Good,Good,0
801041039,Franklin,89399,Unincorporated ACT,1,Good,Good,0
801041040,Gungahlin,89399,Unincorporated ACT,1,Good,Good,0
801041041,Gungahlin - East,89399,Unincorporated ACT,1,Good,Good,0
801041042,Gungahlin - West,89399,Unincorporated ACT,1,Good,Good,0
801041043,Hall,89399,Unincorporated ACT,1,Good,Good,0
801041044,Harrison,89399,Unincorporated ACT,1,Good,Good,0
801041045,Mitchell,89399,Unincorporated ACT,1,Good,Good,0
801041046,Ngunnawal,89399,Unincorporated ACT,1,Good,Good,0
801041047,Nicholls,89399,Unincorporated ACT,1,Good,Good,0
801041048,Palmerston,89399,Unincorporated ACT,1,Good,Good,0
801051049,Acton,89399,Unincorporated ACT,1,Good,Good,0
801051050,Ainslie,89399,Unincorporated ACT,1,Good,Good,0
801051051,Braddon,89399,Unincorporated ACT,1,Good,Good,0
801051052,Campbell,89399,Unincorporated ACT,1,Good,Good,0
801051053,Civic,89399,Unincorporated ACT,1,Good,Good,0
801051054,Dickson,89399,Unincorporated ACT,1,Good,Good,0
801051055,Downer,89399,Unincorporated ACT,1,Good,Good,0
801051056,Hackett,89399,Unincorporated ACT,1,Good,Good,0
801051057,Lyneham,89399,Unincorporated ACT,1,Good,Good,0
801051058,O'Connor (ACT),89399,Unincorporated ACT,1,Good,Good,0
801051059,Reid,89399,Unincorporated ACT,1,Good,Good,0
801051060,Turner,89399,Unincorporated ACT,1,Good,Good,0
801051061,Watson,89399,Unincorporated ACT,1,Good,Good,0
801061062,Deakin,89399,Unincorporated ACT,1,Good,Good,0
801061063,Forrest,89399,Unincorporated ACT,1,Good,Good,0
801061064,Griffith (ACT),89399,Unincorporated ACT,1,Good,Good,0
801061065,Kingston - Barton,89399,Unincorporated ACT,1,Good,Good,0
801061066,Lake Burley Griffin,89399,Unincorporated ACT,1,Good,Good,0
801061067,Narrabundah,89399,Unincorporated ACT,1,Good,Good,0
801061068,Parkes (ACT),89399,Unincorporated ACT,1,Good,Good,0
801061069,Red Hill (ACT),89399,Unincorporated ACT,1,Good,Good,0
801061070,Yarralumla,89399,Unincorporated ACT,1,Good,Good,0
801071071,Banks,89399,Unincorporated ACT,1,Good,Good,0
801071072,Bonython,89399,Unincorporated ACT,1,Good,Good,0
801071073,Calwell,89399,Unincorporated ACT,1,Good,Good,0
801071074,Chisholm,89399,Unincorporated ACT,1,Good,Good,0
801071075,Conder,89399,Unincorporated ACT,1,Good,Good,0
801071076,Fadden,89399,Unincorporated ACT,1,Good,Good,0
801071077,Gilmore,89399,Unincorporated ACT,1,Good,Good,0
801071078,Gordon (ACT),89399,Unincorporated ACT,1,Good,Good,0
801071079,Gowrie (ACT),89399,Unincorporated ACT,1,Good,Good,0
801071080,Greenway,89399,Unincorporated ACT,1,Good,Good,0
801071081,Isabella Plains,89399,Unincorporated ACT,1,Good,Good,0
801071082,Kambah,89399,Unincorporated ACT,1,Good,Good,0
801071083,Macarthur,89399,Unincorporated ACT,1,Good,Good,0
801071084,Monash,89399,Unincorporated ACT,1,Good,Good,0
801071085,Mount Taylor,89399,Unincorporated ACT,1,Good,Good,0
801071086,Oxley (ACT),89399,Unincorporated ACT,1,Good,Good,0
801071087,Richardson,89399,Unincorporated ACT,1,Good,Good,0
801071088,Theodore,89399,Unincorporated ACT,1,Good,Good,0
801071089,Tuggeranong,89399,Unincorporated ACT,1,Good,Good,0
801071090,Wanniassa,89399,Unincorporated ACT,1,Good,Good,0
801081091,Chapman,89399,Unincorporated ACT,1,Good,Good,0
801081092,Duffy,89399,Unincorporated ACT,1,Good,Good,0
801081093,Fisher,89399,Unincorporated ACT,1,Good,Good,0
801081094,Holder,89399,Unincorporated ACT,1,Good,Good,0
801081095,Rivett,89399,Unincorporated ACT,1,Good,Good,0
801081096,Stirling,89399,Unincorporated ACT,1,Good,Good,0
801081097,Waramanga,89399,Unincorporated ACT,1,Good,Good,0
801081098,Weston,89399,Unincorporated ACT,1,Good,Good,0
801091099,Chifley,89399,Unincorporated ACT,1,Good,Good,0
801091100,Curtin,89399,Unincorporated ACT,1,Good,Good,0
801091101,Farrer,89399,Unincorporated ACT,1,Good,Good,0
801091102,Garran,89399,Unincorporated ACT,1,Good,Good,0
801091103,Hughes,89399,Unincorporated ACT,1,Good,Good,0
801091104,Isaacs,89399,Unincorporated ACT,1,Good,Good,0
801091105,Lyons (ACT),89399,Unincorporated ACT,1,Good,Good,0
801091106,Mawson,89399,Unincorporated ACT,1,Good,Good,0
801091107,O'Malley,89399,Unincorporated ACT,1,Good,Good,0
801091108,Pearce,89399,Unincorporated ACT,1,Good,Good,0
801091109,Phillip,89399,Unincorporated ACT,1,Good,Good,0
801091110,Torrens,89399,Unincorporated ACT,1,Good,Good,0
897979799,Migratory - Offshore - Shipping (ACT),89799,Migratory - Offshore - Shipping (ACT),1,Good,Good,0
899999499,No usual address (ACT),89499,No usual address (ACT),1,Good,Good,0
901011001,Christmas Island,51710,Christmas Island,1,Good,Good,0
901021002,Cocos (Keeling) Islands,51860,Cocos Islands,1,Good,Good,0
901031003,Jervis Bay,99399,Unincorp. Other Territories,1,Good,Good,0
997979799,Migratory - Offshore - Shipping (OT),99799,Migratory - Offshore - Shipping (OT),1,Good,Good,0
999999499,No usual address (OT),99499,No usual address (OT),1,Good,Good,0
ZZZZZZZZZ,Outside Australia,ZZZZZ,Outside Australia,1,Good,Good,0
