SA2_MAINCODE_2016,SA2_NAME_2016,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
318021488,South Townsville - Railway Estate,37010,Townsville,1,Good,Good,0
318021489,Townsville - South,31900,Burdekin,0.0130442,Good,Good,0
318021489,Townsville - South,37010,Townsville,0.9869558,Good,Good,0
318021490,Townsville City - North Ward,37010,Townsville,1,Good,Good,0
318021491,Wulguru - Roseneath,37010,Townsville,1,Good,Good,0
319011492,Ashfield - Kepnock,31820,Bundaberg,1,Good,Good,0
319011493,Bargara - Burnett Heads,31820,Bundaberg,1,Good,Good,0
319011494,Branyan - Kensington,31820,Bundaberg,1,Good,Good,0
319011495,Bundaberg,31820,Bundaberg,1,Good,Good,0
319011496,Bundaberg East - Kalkie,31820,Bundaberg,1,Good,Good,0
319011497,Bundaberg North - Gooburrum,31820,Bundaberg,1,Good,Good,0
319011498,Bundaberg Region - North,31820,Bundaberg,1,Good,Good,0
319011499,Bundaberg Region - South,31820,Bundaberg,1,Good,Good,0
319011500,Millbank - Avoca,31820,Bundaberg,1,Good,Good,0
319011501,Svensson Heights - Norville,31820,Bundaberg,1,Good,Good,0
319011502,Walkervale - Avenell Heights,31820,Bundaberg,1,Good,Good,0
319021503,Gayndah - Mundubbera,35760,North Burnett,1,Good,Good,0
319021504,Gin Gin,31820,Bundaberg,1,Good,Good,0
319021505,Kingaroy,36630,South Burnett,1,Good,Good,0
319021506,Kingaroy Region - North,32330,Cherbourg,0.1327012,Poor,Good,0
319021506,Kingaroy Region - North,33620,Gympie,0.0010468,Good,Good,1
319021506,Kingaroy Region - North,36630,South Burnett,0.866252,Good,Good,0
319021507,Kingaroy Region - South,36630,South Burnett,1,Good,Good,0
319021508,Monto - Eidsvold,35760,North Burnett,1,Good,Good,0
319021509,Nanango,36630,South Burnett,1,Good,Good,0
319021510,North Burnett,31820,Bundaberg,1,Good,Good,0
319031511,Cooloola,33220,Fraser Coast,0.0000064,Good,Good,1
319031511,Cooloola,33620,Gympie,0.9999936,Good,Good,0
319031512,Gympie - North,33620,Gympie,1,Good,Good,0
319031513,Gympie - South,33620,Gympie,1,Good,Good,0
319031514,Gympie Region,33620,Gympie,0.9995115,Good,Good,0
319031514,Gympie Region,33220,Fraser Coast,0.0004885,Good,Good,1
319031515,Kilkivan,33620,Gympie,1,Good,Good,0
319041516,Booral - River Heads,33220,Fraser Coast,1,Good,Good,0
319041517,Craignish - Dundowran Beach,33220,Fraser Coast,1,Good,Good,0
319041518,Pialba - Eli Waters,33220,Fraser Coast,1,Good,Good,0
319041519,Point Vernon,33220,Fraser Coast,1,Good,Good,0
319041520,Torquay - Scarness - Kawungan,33220,Fraser Coast,1,Good,Good,0
319041521,Urangan - Wondunna,33220,Fraser Coast,1,Good,Good,0
319051522,Burrum - Fraser,33220,Fraser Coast,1,Good,Good,0
319051523,Granville,33220,Fraser Coast,1,Good,Good,0
319051524,Maryborough (Qld),33220,Fraser Coast,1,Good,Good,0
319051525,Maryborough Region - South,33220,Fraser Coast,0.991099,Good,Good,0
319051525,Maryborough Region - South,33620,Gympie,0.008901,Good,Good,1
319051526,Tinana,33220,Fraser Coast,1,Good,Good,0
397979799,Migratory - Offshore - Shipping (Qld),39799,Migratory - Offshore - Shipping (Qld),1,Good,Good,0
399999499,No usual address (Qld),39499,No usual address (Qld),1,Good,Good,0
401011001,Adelaide,40070,Adelaide,1,Good,Good,0
401011002,North Adelaide,40070,Adelaide,1,Good,Good,0
401021003,Adelaide Hills,40120,Adelaide Hills,1,Good,Good,0
401021004,Aldgate - Stirling,44550,Mount Barker,0.0108236,Good,Good,0
401021004,Aldgate - Stirling,40120,Adelaide Hills,0.9891764,Good,Good,0
401021005,Hahndorf - Echunga,44550,Mount Barker,1,Good,Good,0
401021006,Lobethal - Woodside,40120,Adelaide Hills,0.995354,Good,Good,0
401021006,Lobethal - Woodside,44550,Mount Barker,0.004646,Good,Good,1
401021007,Mount Barker,44550,Mount Barker,1,Good,Good,0
401021008,Mount Barker Region,44550,Mount Barker,1,Good,Good,0
401021009,Nairne,44550,Mount Barker,1,Good,Good,0
401021010,Uraidla - Summertown,40120,Adelaide Hills,1,Good,Good,0
401031011,Burnside - Wattle Park,40700,Burnside,1,Good,Good,0
401031012,Glenside - Beaumont,40700,Burnside,1,Good,Good,0
401031013,Toorak Gardens,40700,Burnside,1,Good,Good,0
401041014,Athelstone,40910,Campbelltown (SA),1,Good,Good,0
401041015,Paradise - Newton,40910,Campbelltown (SA),1,Good,Good,0
401041016,Rostrevor - Magill,40910,Campbelltown (SA),0.9834406,Good,Good,0
401041016,Rostrevor - Magill,40120,Adelaide Hills,0.0165594,Good,Good,0
401051017,Norwood (SA),45290,Norwood Payneham and St Peters,1,Good,Good,0
401051018,Payneham - Felixstow,45290,Norwood Payneham and St Peters,1,Good,Good,0
401051019,St Peters - Marden,45290,Norwood Payneham and St Peters,1,Good,Good,0
401061020,Nailsworth - Broadview,46510,Prospect,1,Good,Good,0
401061021,Prospect,46510,Prospect,1,Good,Good,0
401061022,Walkerville,48260,Walkerville,1,Good,Good,0
401071023,Goodwood - Millswood,47980,Unley,1,Good,Good,0
401071024,Unley - Parkside,47980,Unley,1,Good,Good,0
402011025,Gawler - North,43650,Light,0.5883994,Acceptable,Good,0
402011025,Gawler - North,42030,Gawler,0.4116006,Acceptable,Good,0
402011026,Gawler - South,42030,Gawler,0.9722949,Acceptable,Good,0
402011026,Gawler - South,40310,Barossa,0.0277051,Good,Good,0
402011027,Lewiston - Two Wells,40150,Adelaide Plains,1,Good,Good,0
402021028,Craigmore - Blakeview,45680,Playford,1,Good,Good,0
402021029,Davoren Park,45680,Playford,1,Good,Good,0
402021030,Elizabeth,45680,Playford,0.9568228,Good,Good,0
402021030,Elizabeth,47140,Salisbury,0.0431772,Good,Good,0
402021031,Elizabeth East,45680,Playford,1,Good,Good,0
402021032,Munno Para West - Angle Vale,45680,Playford,1,Good,Good,0
402021033,One Tree Hill,45680,Playford,1,Good,Good,0
402021034,Smithfield - Elizabeth North,45680,Playford,1,Good,Good,0
402021035,Virginia - Waterloo Corner,45680,Playford,0.9189213,Good,Good,0
402021035,Virginia - Waterloo Corner,47140,Salisbury,0.0810787,Good,Good,0
402031036,Enfield - Blair Athol,45890,Port Adelaide Enfield,1,Good,Good,0
402031037,Northgate - Oakden - Gilles Plains,47140,Salisbury,0.1104294,Good,Good,0
402031037,Northgate - Oakden - Gilles Plains,47700,Tea Tree Gully,0.1142078,Good,Good,0
402031037,Northgate - Oakden - Gilles Plains,45890,Port Adelaide Enfield,0.7753628,Good,Good,0
402031038,Windsor Gardens,45890,Port Adelaide Enfield,1,Good,Good,0
402041039,Dry Creek - North,47140,Salisbury,1,Good,Good,0
402041040,Ingle Farm,45890,Port Adelaide Enfield,0.0000007,Good,Good,1
402041040,Ingle Farm,47140,Salisbury,0.9999993,Good,Good,0
402041041,Para Hills,47140,Salisbury,0.914903,Good,Good,0
402041041,Para Hills,47700,Tea Tree Gully,0.085097,Good,Good,0
402041042,Parafield,47140,Salisbury,1,Good,Good,0
402041043,Parafield Gardens,47140,Salisbury,1,Good,Good,0
402041044,Paralowie,47140,Salisbury,1,Good,Good,0
402041046,Salisbury,47140,Salisbury,1,Good,Good,0
402041047,Salisbury East,47140,Salisbury,0.9489927,Good,Good,0
402041047,Salisbury East,47700,Tea Tree Gully,0.0510073,Good,Good,0
402041048,Salisbury North,47140,Salisbury,1,Good,Good,0
402041171,Mawson Lakes - Globe Derby Park,47140,Salisbury,1,Good,Good,0
402041172,Pooraka - Cavan,47140,Salisbury,1,Good,Good,0
402051049,Golden Grove,47700,Tea Tree Gully,1,Good,Good,0
402051050,Greenwith,47700,Tea Tree Gully,1,Good,Good,0
402051051,Highbury - Dernancourt,45890,Port Adelaide Enfield,0.0229367,Good,Good,0
402051051,Highbury - Dernancourt,47700,Tea Tree Gully,0.9770633,Good,Good,0
402051052,Hope Valley - Modbury,45890,Port Adelaide Enfield,0.0348717,Good,Good,0
402051052,Hope Valley - Modbury,47700,Tea Tree Gully,0.9651283,Good,Good,0
402051053,Modbury Heights,47700,Tea Tree Gully,1,Good,Good,0
402051054,Redwood Park,47700,Tea Tree Gully,1,Good,Good,0
402051055,St Agnes - Ridgehaven,47700,Tea Tree Gully,1,Good,Good,0
403011056,Brighton (SA),42600,Holdfast Bay,1,Good,Good,0
403011057,Glenelg (SA),48410,West Torrens,0.0000005,Good,Good,1
403011057,Glenelg (SA),42600,Holdfast Bay,0.9999995,Good,Good,0
403021058,Edwardstown,44060,Marion,1,Good,Good,0
403021059,Hallett Cove,44060,Marion,1,Good,Good,0
403021060,Marino - Seaview Downs,44060,Marion,0.8445558,Good,Good,0
403021060,Marino - Seaview Downs,42600,Holdfast Bay,0.1554442,Good,Good,0
403021061,Mitchell Park,44060,Marion,1,Good,Good,0
403021062,Morphettville,44060,Marion,1,Good,Good,0
403021063,Sheidow Park - Trott Park,44060,Marion,1,Good,Good,0
403021064,Warradale,44060,Marion,1,Good,Good,0
403031065,Belair,44340,Mitcham,1,Good,Good,0
403031066,Bellevue Heights,44340,Mitcham,1,Good,Good,0
403031067,Blackwood,44340,Mitcham,1,Good,Good,0
403031068,Colonel Light Gardens,44340,Mitcham,1,Good,Good,0
403031069,Mitcham (SA),44340,Mitcham,1,Good,Good,0
403031070,Panorama,44340,Mitcham,1,Good,Good,0
403041071,Aberfoyle Park,45340,Onkaparinga,1,Good,Good,0
403041072,Aldinga,45340,Onkaparinga,1,Good,Good,0
403041073,Christie Downs,45340,Onkaparinga,1,Good,Good,0
403041074,Christies Beach,45340,Onkaparinga,1,Good,Good,0
403041075,Clarendon,45340,Onkaparinga,1,Good,Good,0
403041076,Coromandel Valley,45340,Onkaparinga,0.7028189,Good,Good,0
403041076,Coromandel Valley,44340,Mitcham,0.2971811,Good,Good,0
403041077,Flagstaff Hill,45340,Onkaparinga,1,Good,Good,0
403041078,Hackham - Onkaparinga Hills,45340,Onkaparinga,1,Good,Good,0
403041079,Hackham West - Huntfield Heights,45340,Onkaparinga,1,Good,Good,0
403041080,Happy Valley,45340,Onkaparinga,1,Good,Good,0
403041081,Happy Valley Reservoir,45340,Onkaparinga,1,Good,Good,0
403041082,Lonsdale,45340,Onkaparinga,1,Good,Good,0
403041083,McLaren Vale,45340,Onkaparinga,1,Good,Good,0
403041084,Morphett Vale - East,45340,Onkaparinga,1,Good,Good,0
403041085,Morphett Vale - West,45340,Onkaparinga,1,Good,Good,0
403041086,Reynella,45340,Onkaparinga,0.999999,Good,Good,0
403041086,Reynella,44060,Marion,0.000001,Good,Good,1
403041087,Seaford (SA),45340,Onkaparinga,1,Good,Good,0
403041088,Willunga,45340,Onkaparinga,1,Good,Good,0
403041089,Woodcroft,45340,Onkaparinga,1,Good,Good,0
404011090,Beverley,41060,Charles Sturt,1,Good,Good,0
404011091,Flinders Park,41060,Charles Sturt,1,Good,Good,0
404011092,Henley Beach,41060,Charles Sturt,1,Good,Good,0
404011093,Hindmarsh - Brompton,41060,Charles Sturt,1,Good,Good,0
404011094,Royal Park - Hendon - Albert Park,41060,Charles Sturt,1,Good,Good,0
404011095,Seaton - Grange,41060,Charles Sturt,1,Good,Good,0
404011096,West Lakes,41060,Charles Sturt,1,Good,Good,0
404011097,Woodville - Cheltenham,41060,Charles Sturt,1,Good,Good,0
404021098,Dry Creek - South,45890,Port Adelaide Enfield,1,Good,Good,0
404021099,Largs Bay - Semaphore,45890,Port Adelaide Enfield,1,Good,Good,0
404021100,North Haven,45890,Port Adelaide Enfield,1,Good,Good,0
404021101,Port Adelaide,45890,Port Adelaide Enfield,1,Good,Good,0
404021102,The Parks,45890,Port Adelaide Enfield,0.9947952,Good,Good,0
404021102,The Parks,41060,Charles Sturt,0.0052048,Good,Good,1
404021103,Torrens Island,49399,Unincorporated SA,1,Acceptable,Good,0
404031104,Adelaide Airport,48410,West Torrens,1,Good,Good,0
404031105,Fulham,48410,West Torrens,1,Good,Good,0
404031106,Lockleys,48410,West Torrens,1,Good,Good,0
404031107,Plympton,42600,Holdfast Bay,0.0086791,Good,Good,1
404031107,Plympton,48410,West Torrens,0.9913209,Good,Good,0
404031108,Richmond (SA),48410,West Torrens,1,Good,Good,0
404031109,West Beach,41060,Charles Sturt,0.5979001,Good,Good,0
404031109,West Beach,48410,West Torrens,0.4020999,Good,Good,0
405011110,Barossa - Angaston,40310,Barossa,1,Good,Good,0
405011111,Light,43650,Light,1,Acceptable,Good,0
405011112,Lyndoch,40310,Barossa,1,Good,Good,0
405011113,Mallala,40150,Adelaide Plains,1,Good,Good,0
405011114,Nuriootpa,43650,Light,0.0530894,Acceptable,Good,0
405011114,Nuriootpa,40310,Barossa,0.9469106,Good,Good,0
405011115,Tanunda,40310,Barossa,1,Good,Good,0
405021116,Clare,41140,Clare and Gilbert Valleys,1,Good,Good,0
405021117,Gilbert Valley,41140,Clare and Gilbert Valleys,1,Good,Good,0
405021118,Goyder,41140,Clare and Gilbert Valleys,0.0054991,Good,Good,1
405021118,Goyder,42110,Goyder,0.9945009,Good,Good,0
405021119,Wakefield - Barunga West,41140,Clare and Gilbert Valleys,0.0067513,Good,Good,1
405021119,Wakefield - Barunga West,41560,Copper Coast,0.0015824,Good,Good,1
405021119,Wakefield - Barunga West,46450,Port Pirie,0.0056949,Good,Good,1
405021119,Wakefield - Barunga West,48130,Wakefield,0.7176708,Poor,Good,0
405021119,Wakefield - Barunga West,40430,Barunga West,0.2683006,Poor,Good,0
405031120,Jamestown,44830,Mount Remarkable,0.0011088,Poor,Good,1
405031120,Jamestown,45400,Orroroo Carrieton,0.0068401,Poor,Good,1
405031120,Jamestown,45120,Northern Areas,0.9920511,Good,Good,0
405031121,Peterborough - Mount Remarkable,44830,Mount Remarkable,0.5275048,Poor,Good,0
405031121,Peterborough - Mount Remarkable,45400,Orroroo Carrieton,0.1616362,Poor,Good,0
405031121,Peterborough - Mount Remarkable,45540,Peterborough,0.310859,Poor,Good,0
405031122,Port Pirie,46450,Port Pirie,1,Good,Good,0
405031123,Port Pirie Region,46450,Port Pirie,1,Good,Good,0
405041124,Kadina,40430,Barunga West,0.0038021,Poor,Good,1
405041124,Kadina,41560,Copper Coast,0.9961979,Good,Good,0
405041125,Moonta,41560,Copper Coast,1,Good,Good,0
405041126,Wallaroo,41560,Copper Coast,1,Good,Good,0
405041127,Yorke Peninsula - North,48830,Yorke Peninsula,0.9999944,Good,Good,0
405041127,Yorke Peninsula - North,49399,Unincorporated SA,0.0000056,Acceptable,Good,1
405041128,Yorke Peninsula - South,49399,Unincorporated SA,0.0000102,Acceptable,Good,1
405041128,Yorke Peninsula - South,48830,Yorke Peninsula,0.9999898,Good,Good,0
406011129,Ceduna,41010,Ceduna,1,Acceptable,Good,0
406011130,Eyre Peninsula,47910,Tumby Bay,0.3997599,Poor,Good,0
406011130,Eyre Peninsula,49399,Unincorporated SA,0.0009376,Acceptable,Good,1
406011130,Eyre Peninsula,43710,Lower Eyre Peninsula,0.5993025,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,47910,Tumby Bay,0.0000024,Poor,Good,1
406011131,Kimba - Cleve - Franklin Harbour,41190,Cleve,0.4176332,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,41960,Franklin Harbour,0.3069805,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,43220,Kimba,0.2465897,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,48540,Whyalla,0.0177007,Good,Good,0
406011131,Kimba - Cleve - Franklin Harbour,49399,Unincorporated SA,0.0000024,Acceptable,Good,1
406011131,Kimba - Cleve - Franklin Harbour,48640,Wudinna,0.0110889,Poor,Good,0
406011131,Kimba - Cleve - Franklin Harbour,41750,Elliston,0.0000024,Poor,Good,1
406011132,Le Hunte - Elliston,41750,Elliston,0.464047,Poor,Good,0
406011132,Le Hunte - Elliston,47490,Streaky Bay,0.0070737,Poor,Good,1
406011132,Le Hunte - Elliston,48640,Wudinna,0.5288794,Poor,Good,0
406011133,Port Lincoln,43710,Lower Eyre Peninsula,0.1038889,Poor,Good,0
406011133,Port Lincoln,46300,Port Lincoln,0.8961098,Acceptable,Good,0
406011133,Port Lincoln,49399,Unincorporated SA,0.0000013,Acceptable,Good,1
406011134,West Coast (SA),41010,Ceduna,0.2391141,Acceptable,Good,0
406011134,West Coast (SA),47490,Streaky Bay,0.5877521,Poor,Good,0
406011134,West Coast (SA),49399,Unincorporated SA,0.1731338,Acceptable,Good,0
406011135,Western,44000,Maralinga Tjarutja,0.7662169,Acceptable,Good,0
406011135,Western,49399,Unincorporated SA,0.2337831,Acceptable,Good,0
406011136,Whyalla,48540,Whyalla,0.9999995,Good,Good,0
406011136,Whyalla,49399,Unincorporated SA,0.0000005,Acceptable,Good,1
406011137,Whyalla - North,48540,Whyalla,0.5454545,Good,Good,0
406011137,Whyalla - North,49399,Unincorporated SA,0.4545455,Acceptable,Good,0
406021138,APY Lands,40250,Anangu Pitjantjatjara Yunkunytjatjara,0.9999956,Good,Good,0
406021138,APY Lands,49399,Unincorporated SA,0.0000044,Acceptable,Good,1
406021139,Coober Pedy,41330,Coober Pedy,1,Good,Good,0
406021140,Quorn - Lake Gilles,41830,Flinders Ranges,0.7703823,Acceptable,Good,0
406021140,Quorn - Lake Gilles,49399,Unincorporated SA,0.0931748,Acceptable,Good,0
406021140,Quorn - Lake Gilles,46090,Port Augusta,0.1364429,Good,Good,0
406021141,Outback,49399,Unincorporated SA,1,Acceptable,Good,0
406021142,Port Augusta,46090,Port Augusta,1,Good,Good,0
406021143,Roxby Downs,49399,Unincorporated SA,0.0012864,Acceptable,Good,1
406021143,Roxby Downs,46970,Roxby Downs,0.9987136,Good,Good,0
407011144,Goolwa - Port Elliot,40220,Alexandrina,1,Good,Good,0
407011145,Kangaroo Island,42750,Kangaroo Island,1,Good,Good,0
407011146,Strathalbyn,40220,Alexandrina,1,Good,Good,0
407011147,Strathalbyn Region,48050,Victor Harbor,0.0028422,Good,Good,1
407011147,Strathalbyn Region,48750,Yankalilla,0.0024363,Acceptable,Good,1
407011147,Strathalbyn Region,40220,Alexandrina,0.9947215,Good,Good,0
407011148,Victor Harbor,40220,Alexandrina,0.0221792,Good,Good,0
407011148,Victor Harbor,48050,Victor Harbor,0.9778208,Good,Good,0
407011149,Yankalilla,42750,Kangaroo Island,0.0000052,Good,Good,1
407011149,Yankalilla,45340,Onkaparinga,0.0000017,Good,Good,1
407011149,Yankalilla,48750,Yankalilla,0.8969583,Acceptable,Good,0
407011149,Yankalilla,48050,Victor Harbor,0.1030347,Good,Good,0
407021150,Grant,42250,Grant,0.9904959,Poor,Good,0
407021150,Grant,48340,Wattle Range,0.0095041,Good,Good,1
407021151,Kingston - Robe,46860,Robe,0.3630749,Poor,Good,0
407021151,Kingston - Robe,43360,Kingston (SA),0.6369251,Poor,Good,0
407021152,Millicent,48340,Wattle Range,1,Good,Good,0
407021154,Naracoorte,45090,Naracoorte Lucindale,1,Good,Good,0
407021155,Naracoorte Region,45090,Naracoorte Lucindale,1,Good,Good,0
407021156,Penola,48340,Wattle Range,1,Good,Good,0
407021157,Tatiara,47630,Tatiara,1,Good,Good,0
407021158,Wattle Range,42250,Grant,0.0049459,Poor,Good,1
407021158,Wattle Range,48340,Wattle Range,0.9950541,Good,Good,0
407021173,Mount Gambier - East,42250,Grant,0.0686239,Poor,Good,0
407021173,Mount Gambier - East,44620,Mount Gambier,0.9313761,Good,Good,0
407021174,Mount Gambier - West,42250,Grant,0.0999654,Poor,Good,0
407021174,Mount Gambier - West,44620,Mount Gambier,0.9000346,Good,Good,0
407031159,Barmera,40520,Berri Barmera,0.9933848,Good,Good,0
407031159,Barmera,49399,Unincorporated SA,0.0066152,Acceptable,Good,1
407031160,Berri,40520,Berri Barmera,1,Good,Good,0
407031161,Karoonda - Lameroo,43080,Karoonda East Murray,0.329836,Poor,Good,0
407031161,Karoonda - Lameroo,43790,Loxton Waikerie,0.0062408,Acceptable,Good,1
407031161,Karoonda - Lameroo,47290,Southern Mallee,0.6639167,Poor,Good,0
407031161,Karoonda - Lameroo,47800,Coorong,0.0000066,Good,Good,1
407031162,Loxton,43790,Loxton Waikerie,1,Acceptable,Good,0
407031163,Loxton Region,43790,Loxton Waikerie,1,Acceptable,Good,0
407031164,Mannum,43080,Karoonda East Murray,0.0152375,Poor,Good,0
407031164,Mannum,44210,Mid Murray,0.9847625,Acceptable,Good,0
407031165,Murray Bridge,45040,Murray Bridge,1,Good,Good,0
407031166,Murray Bridge Region,44210,Mid Murray,0.0933741,Acceptable,Good,0
407031166,Murray Bridge Region,45040,Murray Bridge,0.9066259,Good,Good,0
407031167,Renmark,46670,Renmark Paringa,1,Good,Good,0
407031168,Renmark Region,46670,Renmark Paringa,1,Good,Good,0
407031169,The Coorong,47290,Southern Mallee,0.001296,Poor,Good,1
407031169,The Coorong,47800,Coorong,0.9986874,Good,Good,0
407031169,The Coorong,49399,Unincorporated SA,0.0000148,Acceptable,Good,1
407031169,The Coorong,45040,Murray Bridge,0.0000018,Good,Good,1
407031170,Waikerie,43790,Loxton Waikerie,0.66441,Acceptable,Good,0
407031170,Waikerie,44210,Mid Murray,0.33559,Acceptable,Good,0
497979799,Migratory - Offshore - Shipping (SA),49799,Migratory - Offshore - Shipping (SA),1,Good,Good,0
499999499,No usual address (SA),49499,No usual address (SA),1,Good,Good,0
501011001,Augusta,50280,Augusta Margaret River,0.9999963,Good,Good,0
501011001,Augusta,56300,Nannup,0.0000037,Poor,Good,1
501011002,Busselton,51260,Busselton,1,Good,Good,0
501011003,Busselton Region,51260,Busselton,1,Good,Good,0
501011004,Margaret River,50280,Augusta Margaret River,1,Good,Good,0
501021005,Australind - Leschenault,52660,Dardanup,0.0000074,Good,Good,1
501021005,Australind - Leschenault,53990,Harvey,0.9999926,Good,Good,0
501021007,Capel,51260,Busselton,0.0146044,Good,Good,0
501021007,Capel,51400,Capel,0.9853956,Good,Good,0
501021008,College Grove - Carey Park,51190,Bunbury,1,Good,Good,0
501021009,Collie,51890,Collie,1,Good,Good,0
501021010,Dardanup,52660,Dardanup,1,Good,Good,0
501021011,Davenport,51190,Bunbury,1,Good,Good,0
501021012,Eaton - Pelican Point,52660,Dardanup,0.9260888,Good,Good,0
501021012,Eaton - Pelican Point,51190,Bunbury,0.0739112,Good,Good,0
501021014,Harvey,53990,Harvey,1,Good,Good,0
