POSTCODE,LGA_CODE_2022,LGA_NAME_2022,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
4730,34710,Longreach,0.9810853,Good,Good,0
4731,34710,Longreach,1,Good,Good,0
4732,30410,Barcaldine,1,Good,Good,0
4733,37400,Winton,1,Good,Good,0
4735,32750,Diamantina,0.0000314,Poor,Good,1
4735,37400,Winton,0.9999686,Good,Good,0
4736,30450,Barcoo,1,Acceptable,Good,0
4737,33980,Isaac,0.0099712,Good,Good,1
4737,34770,Mackay,0.9900288,Good,Good,0
4738,33980,Isaac,0.3367391,Good,Good,0
4738,34770,Mackay,0.6632609,Good,Good,0
4739,33980,Isaac,1,Good,Good,0
4740,34770,Mackay,1,Good,Good,0
4741,33980,Isaac,0.1079035,Good,Good,0
4741,34770,Mackay,0.8920965,Good,Good,0
4742,33980,Isaac,1,Good,Good,0
4743,33980,Isaac,1,Good,Good,0
4744,33980,Isaac,1,Good,Good,0
4745,33980,Isaac,1,Good,Good,0
4746,33980,Isaac,1,Good,Good,0
4750,34770,Mackay,1,Good,Good,0
4751,34770,Mackay,1,Good,Good,0
4753,34770,Mackay,1,Good,Good,0
4754,34770,Mackay,1,Good,Good,0
4756,34770,Mackay,1,Good,Good,0
4757,34770,Mackay,1,Good,Good,0
4798,34770,Mackay,1,Good,Good,0
4799,34770,Mackay,1,Good,Good,0
4800,34770,Mackay,0.0087969,Good,Good,1
4800,37340,Whitsunday,0.9912031,Good,Good,0
4802,37340,Whitsunday,1,Good,Good,0
4804,37340,Whitsunday,1,Good,Good,0
4805,37340,Whitsunday,1,Good,Good,0
4806,31900,Burdekin,1,Good,Good,0
4807,31900,Burdekin,1,Good,Good,0
4808,31900,Burdekin,1,Good,Good,0
4809,37010,Townsville,0.0000034,Good,Good,1
4809,31900,Burdekin,0.9999966,Good,Good,0
4810,37010,Townsville,1,Good,Good,0
4811,37010,Townsville,1,Good,Good,0
4812,37010,Townsville,1,Good,Good,0
4814,37010,Townsville,1,Good,Good,0
4815,37010,Townsville,1,Good,Good,0
4816,32600,Croydon,0.0001536,Poor,Good,1
4816,32250,Carpentaria,0.0003505,Good,Good,1
4816,34800,McKinlay,0.0005382,Acceptable,Good,1
4816,33100,Etheridge,0.000753,Poor,Good,1
4816,33800,Hinchinbrook,0.0038694,Good,Good,1
4816,33200,Flinders (Qld),0.0046246,Good,Good,1
4816,31900,Burdekin,0.0049425,Good,Good,1
4816,32260,Cassowary Coast,0.0621009,Good,Good,0
4816,32310,Charters Towers,0.0953347,Good,Good,0
4816,35790,Palm Island,0.2253838,Poor,Good,0
4816,37010,Townsville,0.6019489,Good,Good,0
4817,32310,Charters Towers,0.0064391,Good,Good,1
4817,37010,Townsville,0.9935609,Good,Good,0
4818,37010,Townsville,1,Good,Good,0
4819,37010,Townsville,1,Good,Good,0
4820,32310,Charters Towers,1,Good,Good,0
4821,33200,Flinders (Qld),1,Good,Good,0
4822,33100,Etheridge,0.0000002,Poor,Good,1
4822,32600,Croydon,0.0316499,Poor,Good,0
4822,36300,Richmond,0.9683499,Good,Good,0
4823,31950,Burke,0.0000001,Poor,Good,1
4823,30900,Boulia,0.0000106,Poor,Good,1
4823,32600,Croydon,0.0031949,Poor,Good,1
4823,37400,Winton,0.0063899,Good,Good,1
4823,32450,Cloncurry,0.0265909,Good,Good,0
4823,32250,Carpentaria,0.0768302,Good,Good,0
4823,34800,McKinlay,0.8869833,Acceptable,Good,0
4824,31950,Burke,0.000002,Poor,Good,1
4824,32450,Cloncurry,0.999998,Good,Good,0
4825,32250,Carpentaria,0.0006498,Good,Good,1
4825,31950,Burke,0.0032735,Poor,Good,1
4825,30900,Boulia,0.0040805,Poor,Good,1
4825,32450,Cloncurry,0.012157,Good,Good,0
4825,70420,Barkly,0.0208307,Poor,Good,0
4825,35300,Mount Isa,0.9590084,Good,Good,0
4828,35300,Mount Isa,1,Good,Good,0
4829,30450,Barcoo,0.0050121,Acceptable,Good,1
4829,32750,Diamantina,0.2780891,Poor,Good,0
4829,30900,Boulia,0.7168989,Poor,Good,0
4830,31950,Burke,0.1949807,Poor,Good,0
4830,32770,Doomadgee,0.8050193,Acceptable,Good,0
4849,32260,Cassowary Coast,1,Good,Good,0
4850,,,0.003472,Poor,Good,4
4850,32310,Charters Towers,0.003568,Good,Good,1
4850,33800,Hinchinbrook,0.99296,Good,Good,0
4852,32260,Cassowary Coast,1,Good,Good,0
4854,32260,Cassowary Coast,1,Good,Good,0
4855,32260,Cassowary Coast,1,Good,Good,0
4856,32260,Cassowary Coast,1,Good,Good,0
4858,,,0.0000066,Poor,Good,4
4858,32260,Cassowary Coast,0.9999934,Good,Good,0
4859,32260,Cassowary Coast,1,Good,Good,0
4860,36820,Tablelands,0.0007119,Good,Good,1
4860,32080,Cairns,0.0109478,Good,Good,0
4860,32260,Cassowary Coast,0.9883403,Good,Good,0
4861,32080,Cairns,1,Good,Good,0
4865,32080,Cairns,1,Good,Good,0
4868,32080,Cairns,1,Good,Good,0
4869,32080,Cairns,1,Good,Good,0
4870,32080,Cairns,1,Good,Good,0
4871,32250,Carpentaria,0.0008625,Good,Good,1
4871,32600,Croydon,0.0228288,Poor,Good,0
4871,32500,Cook,0.0314959,Poor,Good,0
4871,33100,Etheridge,0.0637474,Poor,Good,0
4871,34880,Mareeba,0.1615086,Acceptable,Good,0
4871,32080,Cairns,0.2205765,Good,Good,0
4871,37600,Yarrabah,0.2335728,Poor,Good,0
4871,32260,Cassowary Coast,0.2654076,Good,Good,0
4872,34880,Mareeba,0.3720448,Acceptable,Good,0
4872,36820,Tablelands,0.6279552,Good,Good,0
4873,32810,Douglas,1,Good,Good,0
4874,30250,Aurukun,0.0000004,Poor,Good,1
4874,36950,Torres,0.0000451,Poor,Good,1
4874,,,0.0007204,Poor,Good,4
4874,32500,Cook,0.0293224,Poor,Good,0
4874,34830,Mapoon,0.0765222,Poor,Good,0
4874,35670,Napranum,0.1582584,Poor,Good,0
4874,37300,Weipa,0.7351312,Poor,Good,0
4875,,,0.0003993,Poor,Good,4
4875,36950,Torres,0.4514648,Poor,Good,0
4875,36960,Torres Strait Island,0.5481359,Poor,Good,0
4876,36950,Torres,0.0068633,Poor,Good,1
4876,35780,Northern Peninsula Area,0.9931367,Good,Good,0
4877,32810,Douglas,1,Good,Good,0
4878,32080,Cairns,1,Good,Good,0
4879,32080,Cairns,1,Good,Good,0
4880,34880,Mareeba,1,Acceptable,Good,0
4881,34880,Mareeba,1,Acceptable,Good,0
4882,36820,Tablelands,1,Good,Good,0
4883,36820,Tablelands,1,Good,Good,0
4884,36820,Tablelands,1,Good,Good,0
4885,36820,Tablelands,1,Good,Good,0
4886,36820,Tablelands,1,Good,Good,0
4887,34880,Mareeba,0.1324258,Acceptable,Good,0
4887,36820,Tablelands,0.8675742,Good,Good,0
4888,36820,Tablelands,1,Good,Good,0
4890,32600,Croydon,0.0000023,Poor,Good,1
4890,34880,Mareeba,0.0000035,Acceptable,Good,1
4890,32250,Carpentaria,0.9999942,Good,Good,0
4891,32250,Carpentaria,1,Good,Good,0
4892,35670,Napranum,0.0000005,Poor,Good,1
4892,,,0.000565,Poor,Good,4
4892,33100,Etheridge,0.0038274,Poor,Good,1
4892,32250,Carpentaria,0.0075214,Good,Good,1
4892,34880,Mareeba,0.0122156,Acceptable,Good,0
4892,36070,Pormpuraaw,0.1156316,Poor,Good,0
4892,34570,Lockhart River,0.1188676,Poor,Good,0
4892,32500,Cook,0.140284,Poor,Good,0
4892,35250,Mornington,0.1918651,Poor,Good,0
4892,34420,Kowanyama,0.2025459,Poor,Good,0
4892,30250,Aurukun,0.2066759,Poor,Good,0
4895,32810,Douglas,0.0214439,Good,Good,0
4895,37570,Wujal Wujal,0.0603599,Poor,Good,0
4895,33830,Hope Vale,0.2125596,Poor,Good,0
4895,32500,Cook,0.7056366,Poor,Good,0
5000,40070,Adelaide,1,Good,Good,0
5006,48260,Walkerville,0.0000007,Acceptable,Good,1
5006,40070,Adelaide,0.9999993,Good,Good,0
5007,40070,Adelaide,0.0000006,Good,Good,1
5007,41060,Charles Sturt,0.9999994,Acceptable,Good,0
5008,45890,Port Adelaide Enfield,0.4051054,Acceptable,Good,0
5008,41060,Charles Sturt,0.5948946,Acceptable,Good,0
5009,41060,Charles Sturt,1,Acceptable,Good,0
5010,45890,Port Adelaide Enfield,1,Acceptable,Good,0
5011,41060,Charles Sturt,1,Acceptable,Good,0
5012,41060,Charles Sturt,0.4032454,Acceptable,Good,0
5012,45890,Port Adelaide Enfield,0.5967546,Acceptable,Good,0
5013,41060,Charles Sturt,0.35575,Acceptable,Good,0
5013,45890,Port Adelaide Enfield,0.64425,Acceptable,Good,0
5014,45890,Port Adelaide Enfield,0.3020185,Acceptable,Good,0
5014,41060,Charles Sturt,0.6979815,Acceptable,Good,0
5015,,,0.0000017,Poor,Good,4
5015,49399,Unincorporated SA,0.0006765,Poor,Good,1
5015,45890,Port Adelaide Enfield,0.9993218,Acceptable,Good,0
5016,45890,Port Adelaide Enfield,1,Acceptable,Good,0
5017,45890,Port Adelaide Enfield,1,Acceptable,Good,0
5018,45890,Port Adelaide Enfield,1,Acceptable,Good,0
5019,41060,Charles Sturt,0.4835222,Acceptable,Good,0
5019,45890,Port Adelaide Enfield,0.5164778,Acceptable,Good,0
5020,41060,Charles Sturt,1,Acceptable,Good,0
5021,41060,Charles Sturt,1,Acceptable,Good,0
5022,41060,Charles Sturt,1,Acceptable,Good,0
5023,41060,Charles Sturt,1,Acceptable,Good,0
5024,48410,West Torrens,0.3379813,Acceptable,Good,0
5024,41060,Charles Sturt,0.6620187,Acceptable,Good,0
5025,41060,Charles Sturt,1,Acceptable,Good,0
5031,48410,West Torrens,1,Acceptable,Good,0
5032,48410,West Torrens,1,Acceptable,Good,0
5033,48410,West Torrens,1,Acceptable,Good,0
5034,47980,Unley,1,Acceptable,Good,0
5035,48410,West Torrens,0.2990863,Acceptable,Good,0
5035,47980,Unley,0.7009137,Acceptable,Good,0
5037,44060,Marion,0.1482666,Acceptable,Good,0
5037,48410,West Torrens,0.8517334,Acceptable,Good,0
5038,44060,Marion,0.4949882,Acceptable,Good,0
5038,48410,West Torrens,0.5050118,Acceptable,Good,0
5039,44060,Marion,0.4864221,Acceptable,Good,0
5039,44340,Mitcham,0.5135779,Acceptable,Good,0
5040,48410,West Torrens,1,Acceptable,Good,0
5041,44340,Mitcham,1,Acceptable,Good,0
5042,44060,Marion,0.3264337,Acceptable,Good,0
5042,44340,Mitcham,0.6735663,Acceptable,Good,0
5043,44060,Marion,1,Acceptable,Good,0
5044,44060,Marion,0.4993518,Acceptable,Good,0
5044,42600,Holdfast Bay,0.5006482,Acceptable,Good,0
5045,48410,West Torrens,0.0708093,Acceptable,Good,0
5045,42600,Holdfast Bay,0.9291907,Acceptable,Good,0
5046,44060,Marion,1,Acceptable,Good,0
5047,45340,Onkaparinga,0.0706145,Good,Good,0
5047,44060,Marion,0.9293855,Acceptable,Good,0
5048,44060,Marion,0.1983625,Acceptable,Good,0
5048,42600,Holdfast Bay,0.8016375,Acceptable,Good,0
5049,42600,Holdfast Bay,0.4235104,Acceptable,Good,0
5049,44060,Marion,0.5764896,Acceptable,Good,0
5050,44340,Mitcham,1,Acceptable,Good,0
5051,45340,Onkaparinga,0.2021199,Good,Good,0
5051,44340,Mitcham,0.7978801,Acceptable,Good,0
5052,40120,Adelaide Hills,0.0007458,Acceptable,Good,1
5052,44340,Mitcham,0.9992542,Acceptable,Good,0
5061,47980,Unley,1,Acceptable,Good,0
5062,44340,Mitcham,1,Acceptable,Good,0
5063,40700,Burnside,0.1266092,Poor,Good,0
5063,47980,Unley,0.8733908,Acceptable,Good,0
5064,44340,Mitcham,0.0987545,Acceptable,Good,0
5064,47980,Unley,0.2937493,Acceptable,Good,0
5064,40700,Burnside,0.6074962,Poor,Good,0
5065,40700,Burnside,1,Poor,Good,0
5066,40120,Adelaide Hills,0.0003272,Acceptable,Good,1
5066,40700,Burnside,0.9996728,Poor,Good,0
5067,40700,Burnside,0.2784961,Poor,Good,0
5067,45290,Norwood Payneham and St Peters,0.7215039,Acceptable,Good,0
5068,45290,Norwood Payneham and St Peters,0.4707266,Acceptable,Good,0
5068,40700,Burnside,0.5292734,Poor,Good,0
5069,45290,Norwood Payneham and St Peters,1,Acceptable,Good,0
5070,45290,Norwood Payneham and St Peters,1,Acceptable,Good,0
5072,40120,Adelaide Hills,0.1334415,Acceptable,Good,0
5072,40700,Burnside,0.3559885,Poor,Good,0
5072,40910,Campbelltown (SA),0.51057,Acceptable,Good,0
5073,40120,Adelaide Hills,0.0220623,Acceptable,Good,0
5073,40910,Campbelltown (SA),0.9779377,Acceptable,Good,0
5074,40910,Campbelltown (SA),1,Acceptable,Good,0
5075,45890,Port Adelaide Enfield,0.0205802,Acceptable,Good,0
5075,47700,Tea Tree Gully,0.3392846,Good,Good,0
5075,40910,Campbelltown (SA),0.6401352,Acceptable,Good,0
5076,40120,Adelaide Hills,0.0018745,Acceptable,Good,1
5076,40910,Campbelltown (SA),0.9981255,Acceptable,Good,0
5081,46510,Prospect,0.1876869,Acceptable,Good,0
5081,48260,Walkerville,0.8123131,Acceptable,Good,0
5082,45890,Port Adelaide Enfield,0.00083,Acceptable,Good,1
5082,41060,Charles Sturt,0.0324194,Acceptable,Good,0
5082,46510,Prospect,0.9667506,Acceptable,Good,0
5083,45890,Port Adelaide Enfield,0.4157462,Acceptable,Good,0
5083,46510,Prospect,0.5842538,Acceptable,Good,0
5084,45890,Port Adelaide Enfield,1,Acceptable,Good,0
5085,45890,Port Adelaide Enfield,1,Acceptable,Good,0
5086,47700,Tea Tree Gully,0.093043,Good,Good,0
5086,45890,Port Adelaide Enfield,0.906957,Acceptable,Good,0
5087,45890,Port Adelaide Enfield,1,Acceptable,Good,0
5088,45890,Port Adelaide Enfield,0.1861617,Acceptable,Good,0
5088,47700,Tea Tree Gully,0.8138383,Good,Good,0
5089,47700,Tea Tree Gully,1,Good,Good,0
5090,47700,Tea Tree Gully,1,Good,Good,0
5091,47700,Tea Tree Gully,1,Good,Good,0
5092,47700,Tea Tree Gully,1,Good,Good,0
5093,47700,Tea Tree Gully,0.1435732,Good,Good,0
5093,45890,Port Adelaide Enfield,0.2205528,Acceptable,Good,0
5093,47140,Salisbury,0.635874,Good,Good,0
5094,47140,Salisbury,0.0350741,Good,Good,0
5094,45890,Port Adelaide Enfield,0.9649259,Acceptable,Good,0
5095,47140,Salisbury,1,Good,Good,0
5096,47700,Tea Tree Gully,0.0031169,Good,Good,1
5096,47140,Salisbury,0.9968831,Good,Good,0
5097,47700,Tea Tree Gully,1,Good,Good,0
5098,45890,Port Adelaide Enfield,0.030599,Acceptable,Good,0
5098,47140,Salisbury,0.969401,Good,Good,0
5106,47140,Salisbury,1,Good,Good,0
5107,47140,Salisbury,1,Good,Good,0
5108,47140,Salisbury,1,Good,Good,0
5109,47700,Tea Tree Gully,0.0000014,Good,Good,1
5109,47140,Salisbury,0.9999986,Good,Good,0
5110,45680,Playford,0.1000164,Good,Good,0
5110,47140,Salisbury,0.8999836,Good,Good,0
5111,47140,Salisbury,1,Good,Good,0
5112,47140,Salisbury,0.0212922,Good,Good,0
5112,45680,Playford,0.9787078,Good,Good,0
5113,45680,Playford,1,Good,Good,0
5114,42030,Gawler,0.001219,Acceptable,Good,1
5114,47700,Tea Tree Gully,0.0032241,Good,Good,1
5114,40120,Adelaide Hills,0.0048225,Acceptable,Good,1
5114,45680,Playford,0.9907344,Good,Good,0
5115,42030,Gawler,0.0425699,Acceptable,Good,0
5115,45680,Playford,0.9574301,Good,Good,0
5116,45680,Playford,0.0125545,Good,Good,0
5116,42030,Gawler,0.9874455,Acceptable,Good,0
5117,45680,Playford,1,Good,Good,0
5118,45680,Playford,0.0128856,Good,Good,0
5118,40310,Barossa,0.0289939,Acceptable,Good,0
5118,43650,Light,0.2370567,Poor,Good,0
5118,42030,Gawler,0.7210639,Acceptable,Good,0
5120,47140,Salisbury,0.0000035,Good,Good,1
5120,45680,Playford,0.9999965,Good,Good,0
5121,45680,Playford,1,Good,Good,0
5125,47140,Salisbury,0.0013142,Good,Good,1
5125,47700,Tea Tree Gully,0.9986858,Good,Good,0
5126,47700,Tea Tree Gully,1,Good,Good,0
5127,47700,Tea Tree Gully,1,Good,Good,0
5131,47700,Tea Tree Gully,0.2490615,Good,Good,0
5131,40120,Adelaide Hills,0.7509385,Acceptable,Good,0
5132,47700,Tea Tree Gully,0.0580232,Good,Good,0
5132,40120,Adelaide Hills,0.9419768,Acceptable,Good,0
5133,40120,Adelaide Hills,1,Acceptable,Good,0
5134,40120,Adelaide Hills,1,Acceptable,Good,0
5136,40120,Adelaide Hills,1,Acceptable,Good,0
5137,40120,Adelaide Hills,1,Acceptable,Good,0
5138,40120,Adelaide Hills,1,Acceptable,Good,0
5139,40120,Adelaide Hills,1,Acceptable,Good,0
5140,40120,Adelaide Hills,1,Acceptable,Good,0
5141,40120,Adelaide Hills,1,Acceptable,Good,0
5142,40120,Adelaide Hills,1,Acceptable,Good,0
5144,40120,Adelaide Hills,1,Acceptable,Good,0
5150,40700,Burnside,0.3148834,Poor,Good,0
5150,44340,Mitcham,0.6851166,Acceptable,Good,0
5151,40120,Adelaide Hills,1,Acceptable,Good,0
5152,44340,Mitcham,0.0125382,Acceptable,Good,0
5152,40120,Adelaide Hills,0.9874618,Acceptable,Good,0
5153,40220,Alexandrina,0.0063121,Good,Good,1
5153,45340,Onkaparinga,0.0217076,Good,Good,0
5153,40120,Adelaide Hills,0.4501002,Acceptable,Good,0
5153,44550,Mount Barker,0.5218801,Good,Good,0
5154,40120,Adelaide Hills,1,Acceptable,Good,0
5155,44550,Mount Barker,0.0034677,Good,Good,1
5155,40120,Adelaide Hills,0.9965323,Acceptable,Good,0
5156,44340,Mitcham,0.1756558,Acceptable,Good,0
5156,40120,Adelaide Hills,0.8243442,Acceptable,Good,0
5157,40120,Adelaide Hills,0.0026194,Acceptable,Good,1
5157,44550,Mount Barker,0.0421263,Good,Good,0
5157,40220,Alexandrina,0.1342086,Good,Good,0
5157,45340,Onkaparinga,0.8210457,Good,Good,0
5158,45340,Onkaparinga,0.0928058,Good,Good,0
5158,44060,Marion,0.9071942,Acceptable,Good,0
5159,45340,Onkaparinga,1,Good,Good,0
5160,44060,Marion,0.0010947,Acceptable,Good,1
5160,45340,Onkaparinga,0.9989053,Good,Good,0
5161,44060,Marion,0.000001,Acceptable,Good,1
5161,45340,Onkaparinga,0.999999,Good,Good,0
5162,45340,Onkaparinga,1,Good,Good,0
5163,45340,Onkaparinga,1,Good,Good,0
5164,45340,Onkaparinga,1,Good,Good,0
5165,45340,Onkaparinga,1,Good,Good,0
5166,45340,Onkaparinga,1,Good,Good,0
5167,45340,Onkaparinga,1,Good,Good,0
5168,45340,Onkaparinga,1,Good,Good,0
5169,45340,Onkaparinga,1,Good,Good,0
5170,45340,Onkaparinga,1,Good,Good,0
5171,45340,Onkaparinga,1,Good,Good,0
5172,48750,Yankalilla,0.0014181,Good,Good,1
5172,40220,Alexandrina,0.2011474,Good,Good,0
5172,45340,Onkaparinga,0.7974345,Good,Good,0
5173,45340,Onkaparinga,1,Good,Good,0
5174,48750,Yankalilla,0.0066375,Good,Good,1
5174,45340,Onkaparinga,0.9933625,Good,Good,0
5201,45340,Onkaparinga,0.0240521,Good,Good,0
5201,40220,Alexandrina,0.117006,Good,Good,0
5201,44550,Mount Barker,0.8589419,Good,Good,0
5202,40220,Alexandrina,0.0014761,Good,Good,1
5202,48050,Victor Harbor,0.1203474,Good,Good,0
5202,48750,Yankalilla,0.8781765,Good,Good,0
5203,48750,Yankalilla,1,Good,Good,0
5204,48750,Yankalilla,1,Good,Good,0
5210,48750,Yankalilla,0.0130808,Good,Good,0
5210,40220,Alexandrina,0.9869192,Good,Good,0
5211,48750,Yankalilla,0.0163179,Good,Good,0
5211,40220,Alexandrina,0.0322634,Good,Good,0
5211,48050,Victor Harbor,0.9514187,Good,Good,0
5212,40220,Alexandrina,1,Good,Good,0
5213,40220,Alexandrina,1,Good,Good,0
5214,40220,Alexandrina,1,Good,Good,0
5220,42750,Kangaroo Island,1,Good,Good,0
5221,42750,Kangaroo Island,1,Good,Good,0
5222,42750,Kangaroo Island,1,Good,Good,0
5223,42750,Kangaroo Island,1,Good,Good,0
5231,40310,Barossa,0.0000085,Acceptable,Good,1
5231,40120,Adelaide Hills,0.9999915,Acceptable,Good,0
5232,40120,Adelaide Hills,1,Acceptable,Good,0
5233,40120,Adelaide Hills,1,Acceptable,Good,0
5234,44210,Mid Murray,0.0060512,Acceptable,Good,1
5234,40120,Adelaide Hills,0.9939488,Acceptable,Good,0
5235,40120,Adelaide Hills,0.0222857,Acceptable,Good,0
5235,44210,Mid Murray,0.0490585,Acceptable,Good,0
5235,40310,Barossa,0.9286558,Acceptable,Good,0
5236,44550,Mount Barker,0.0062851,Good,Good,1
5236,44210,Mid Murray,0.9937149,Acceptable,Good,0
5237,44210,Mid Murray,1,Acceptable,Good,0
5238,43080,Karoonda East Murray,0.0164284,Good,Good,0
5238,44210,Mid Murray,0.9835716,Acceptable,Good,0
5240,40120,Adelaide Hills,1,Acceptable,Good,0
5241,40120,Adelaide Hills,1,Acceptable,Good,0
5242,40120,Adelaide Hills,1,Acceptable,Good,0
5243,44550,Mount Barker,0.0162696,Good,Good,0
5243,40120,Adelaide Hills,0.9837304,Acceptable,Good,0
5244,44210,Mid Murray,0.0119378,Acceptable,Good,0
5244,44550,Mount Barker,0.0987399,Good,Good,0
5244,40120,Adelaide Hills,0.8893223,Acceptable,Good,0
5245,40120,Adelaide Hills,0.0605502,Acceptable,Good,0
5245,44550,Mount Barker,0.9394498,Good,Good,0
5250,44550,Mount Barker,1,Good,Good,0
5251,44550,Mount Barker,1,Good,Good,0
5252,40120,Adelaide Hills,0.0009678,Acceptable,Good,1
5252,44550,Mount Barker,0.9990322,Good,Good,0
5253,44210,Mid Murray,0.0003119,Acceptable,Good,1
5253,45040,Murray Bridge,0.9996881,Good,Good,0
5254,44210,Mid Murray,0.1089286,Acceptable,Good,0
5254,44550,Mount Barker,0.1539789,Good,Good,0
5254,45040,Murray Bridge,0.7370926,Good,Good,0
5255,45040,Murray Bridge,0.0047751,Good,Good,1
5255,40220,Alexandrina,0.9952249,Good,Good,0
5256,45040,Murray Bridge,0.0000032,Good,Good,1
5256,40220,Alexandrina,0.9999968,Good,Good,0
5259,40220,Alexandrina,0.000012,Good,Good,1
5259,49399,Unincorporated SA,0.0000575,Poor,Good,1
5259,45040,Murray Bridge,0.451201,Good,Good,0
5259,47800,Coorong,0.5487295,Good,Good,0
5260,47800,Coorong,1,Good,Good,0
5261,47800,Coorong,1,Good,Good,0
5262,45090,Naracoorte Lucindale,1,Good,Good,0
5263,48340,Wattle Range,1,Good,Good,0
5264,49399,Unincorporated SA,0.0000125,Poor,Good,1
5264,43360,Kingston (SA),0.0027643,Acceptable,Good,1
5264,47800,Coorong,0.9972232,Good,Good,0
5265,47800,Coorong,1,Good,Good,0
5266,47800,Coorong,1,Good,Good,0
5267,47800,Coorong,0.0310624,Good,Good,0
5267,47630,Tatiara,0.9689376,Good,Good,0
5268,47630,Tatiara,1,Good,Good,0
5269,47630,Tatiara,1,Good,Good,0
5270,47630,Tatiara,1,Good,Good,0
5271,48340,Wattle Range,0.0013492,Good,Good,1
5271,43360,Kingston (SA),0.0126235,Acceptable,Good,0
5271,47630,Tatiara,0.0416349,Good,Good,0
5271,45090,Naracoorte Lucindale,0.9443923,Good,Good,0
5272,48340,Wattle Range,0.0021035,Good,Good,1
5272,46860,Robe,0.0387981,Acceptable,Good,0
5272,45090,Naracoorte Lucindale,0.9590983,Good,Good,0
5273,43360,Kingston (SA),0.1121358,Acceptable,Good,0
5273,45090,Naracoorte Lucindale,0.8878642,Good,Good,0
5275,46860,Robe,0.0677512,Acceptable,Good,0
5275,43360,Kingston (SA),0.9322488,Acceptable,Good,0
5276,48340,Wattle Range,0.0152705,Good,Good,0
5276,46860,Robe,0.9847295,Acceptable,Good,0
5277,42250,Grant,0.1531744,Acceptable,Good,0
5277,48340,Wattle Range,0.8468256,Good,Good,0
5278,42250,Grant,0.0438111,Acceptable,Good,0
5278,48340,Wattle Range,0.9561889,Good,Good,0
5279,45090,Naracoorte Lucindale,0.0018953,Good,Good,1
5279,48340,Wattle Range,0.9981047,Good,Good,0
5280,42250,Grant,0.0014669,Acceptable,Good,1
5280,46860,Robe,0.0031817,Acceptable,Good,1
5280,48340,Wattle Range,0.9953514,Good,Good,0
5290,44620,Mount Gambier,1,Good,Good,0
5291,48340,Wattle Range,0.0677605,Good,Good,0
5291,44620,Mount Gambier,0.1262569,Good,Good,0
5291,42250,Grant,0.8059826,Acceptable,Good,0
5301,43080,Karoonda East Murray,0.0022964,Good,Good,1
5301,47290,Southern Mallee,0.3285888,Good,Good,0
5301,47800,Coorong,0.6691147,Good,Good,0
5302,47800,Coorong,0.0000236,Good,Good,1
5302,47630,Tatiara,0.0047579,Good,Good,1
5302,47290,Southern Mallee,0.9952185,Good,Good,0
5303,47290,Southern Mallee,1,Good,Good,0
5304,43790,Loxton Waikerie,0.0456357,Good,Good,0
5304,47290,Southern Mallee,0.9543643,Good,Good,0
5306,43080,Karoonda East Murray,1,Good,Good,0
5307,47290,Southern Mallee,0.0022331,Good,Good,1
5307,43080,Karoonda East Murray,0.9977669,Good,Good,0
5308,43790,Loxton Waikerie,0.0691343,Good,Good,0
5308,43080,Karoonda East Murray,0.9308657,Good,Good,0
5309,43080,Karoonda East Murray,1,Good,Good,0
5310,43790,Loxton Waikerie,0.1156802,Good,Good,0
